Наименование,Наименование артикула,Код артикула,Валюта,ID артикула,Цена,Доступен для заказа,Зачеркнутая цена,Закупочная цена,В наличии,ID товара,Краткое описание,Описание,Наклейка,Статус,Выбор вариантов товара,Теги,Облагается налогом,Заголовок,META Keywords,META Description,Ссылка на витрину,Адрес видео на YouTube или Vimeo,Дополнительные параметры,Изображения товаров,Варианты модели,Тип товаров,Варианты отделки
Перегородка №2,ПЕР-ГЛУДУБ-4,ПЕР-ГЛУДУБ-4,RUB,4,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/1bb/276_564_1/%D0%94%D1%83%D0%B1%20%D0%B0%D0%BD%D1%82%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%962.png,Глухое полотно,Межкомнатные перегородки,Дуб античный
Перегородка №2,ПЕР-ОСТВЕН-5,ПЕР-ОСТВЕН-5,RUB,5,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/dad/276_564_1/%D0%92%D0%B5%D0%BD%D0%B3%D0%B5%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%962%20%D1%81%D0%B0%D1%82%D0%B8%D0%BD%D0%B0%D1%82%20%D0%B1%D1%80%D0%BE%D0%BD%D0%B7%D0%B0.png,Остекленное полотно,Межкомнатные перегородки,Венге
Перегородка №2,ПЕР-ОСТЭМА-6,ПЕР-ОСТЭМА-6,RUB,6,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/855/276_564_1/%D0%AD%D0%BC%D0%B0%D0%BB%D1%8C%20%D0%B1%D0%B5%D0%BB%D0%B0%D1%8F%20%D0%9C%D0%94%D0%A4%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%BA%D0%B0%20%E2%84%962%20%D0%A1%D0%90%D0%A2%D0%98%D0%9D%D0%90%D0%A2%20%D0%91%D0%A0%D0%9E%D0%9D%D0%97%D0%90.png,Остекленное полотно,Межкомнатные перегородки,Эмаль белая
Перегородка №2,ПЕР-ОСТДУБ-7,ПЕР-ОСТДУБ-7,RUB,7,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/2e4/276_564_1/%D0%94%D1%83%D0%B1%20%D1%81%D0%B5%D0%B4%D0%BE%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%E2%84%962%20%D0%A1%D0%90%D0%A2%D0%98%D0%9D%D0%90%D0%A2%20%D0%91%D0%95%D0%9B%D0%AB%D0%99.png,Остекленное полотно,Межкомнатные перегородки,Дуб седой
Перегородка №2,ПЕР-ОСТДУБ-8,ПЕР-ОСТДУБ-8,RUB,8,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/28a/276_564_1/%D0%94%D1%83%D0%B1%20%D0%B0%D0%BD%D1%82%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%962%20%D1%81%D0%B0%D1%82%D0%B8%D0%BD%D0%B0%D1%82%20%D0%B1%D0%B5%D0%BB%D1%8B%D0%B9.png,Остекленное полотно,Межкомнатные перегородки,Дуб античный
Перегородка №2,ПЕР-ОСТВЕН-9,ПЕР-ОСТВЕН-9,RUB,9,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/79a/276_564_1/%D0%92%D0%B5%D0%BD%D0%B3%D0%B5%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%962%20%D1%81%D0%B5%D1%80%D0%B5%D0%B1%D1%80%D0%BE%20%D1%801.png,Остекленное полотно,Межкомнатные перегородки,Венге
Перегородка №2,ПЕР-ОСТЭМА-10,ПЕР-ОСТЭМА-10,RUB,10,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/957/276_564_1/%D0%AD%D0%BC%D0%B0%D0%BB%D1%8C%20%D0%B1%D0%B5%D0%BB%D0%B0%D1%8F%20%D0%9C%D0%94%D0%A4%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%BA%D0%B0%20%E2%84%962%20%D0%A01.png,Остекленное полотно,Межкомнатные перегородки,Эмаль белая
Перегородка №2,ПЕР-ОСТДУБ-11,ПЕР-ОСТДУБ-11,RUB,11,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/c7f/276_564_1/%D0%94%D1%83%D0%B1%20%D1%81%D0%B5%D0%B4%D0%BE%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%E2%84%962%20%D1%80%D0%B5%D1%88%20%E2%84%961%D0%B0%20%D0%BA%D0%BE%D0%BF%D0%B8%D1%8F.png,Остекленное полотно,Межкомнатные перегородки,Дуб седой
Перегородка №2,ПЕР-ОСТДУБ-12,ПЕР-ОСТДУБ-12,RUB,12,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/e90/276_564_1/%D0%94%D1%83%D0%B1%20%D0%B0%D0%BD%D1%82%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%962%20%D1%80%D0%B5%D1%88%E2%84%961%D0%B0%20%D0%BA%D0%BE%D0%BF%D0%B8%D1%8F.png,Остекленное полотно,Межкомнатные перегородки,Дуб античный
Перегородка №2,ПЕР-ГЛУВЕН-13,ПЕР-ГЛУВЕН-13,RUB,13,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/30a/276_564_1/%D0%92%D0%B5%D0%BD%D0%B3%D0%B5%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%962%20%D1%80%D0%B5%D1%88%20%E2%84%962%D0%B0%20%D0%BA%D0%BE%D0%BF%D0%B8%D1%8F.png,Глухое полотно,Межкомнатные перегородки,Венге
Перегородка №2,ПЕР-ГЛУЭМА-14,ПЕР-ГЛУЭМА-14,RUB,14,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/f46/276_564_1/%D0%AD%D0%BC%D0%B0%D0%BB%D1%8C%20%D0%B1%D0%B5%D0%BB%D0%B0%D1%8F%20%D0%9C%D0%94%D0%A4%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%BA%D0%B0%20%E2%84%962%20%D0%A02.png,Глухое полотно,Межкомнатные перегородки,Эмаль белая
Перегородка №2,ПЕР-ГЛУДУБ-15,ПЕР-ГЛУДУБ-15,RUB,15,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/a1b/276_564_1/%D0%94%D1%83%D0%B1%20%D1%81%D0%B5%D0%B4%D0%BE%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%E2%84%962%20%D1%80%D0%B5%D1%88%20%E2%84%962%D0%B0%20%D0%BA%D0%BE%D0%BF%D0%B8%D1%8F.png,Глухое полотно,Межкомнатные перегородки,Дуб седой
Перегородка №2,ПЕР-ГЛУДУБ-16,ПЕР-ГЛУДУБ-16,RUB,16,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/18c/276_564_1/%D0%94%D1%83%D0%B1%20%D0%B0%D0%BD%D1%82%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%962%20%D0%A1%D0%95%D0%A0%D0%95%D0%91%D0%A0%D0%9E%20%D0%A02.png,Глухое полотно,Межкомнатные перегородки,Дуб античный
Перегородка №2,ПЕР-ОСТВЕН-17,ПЕР-ОСТВЕН-17,RUB,17,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/f49/276_564_1/%D0%92%D0%B5%D0%BD%D0%B3%D0%B5%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%962%20%D1%81%D0%B5%D1%80%D0%B5%D0%B1%D1%80%D0%BE%20%D1%803.png,Остекленное полотно,Межкомнатные перегородки,Венге
Перегородка №2,ПЕР-ОСТЭМА-18,ПЕР-ОСТЭМА-18,RUB,18,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/881/276_564_1/%D0%AD%D0%BC%D0%B0%D0%BB%D1%8C%20%D0%B1%D0%B5%D0%BB%D0%B0%D1%8F%20%D0%9C%D0%94%D0%A4%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%BA%D0%B0%20%E2%84%962%20%D0%A03.png,Остекленное полотно,Межкомнатные перегородки,Эмаль белая
Перегородка №2,ПЕР-ОСТДУБ-19,ПЕР-ОСТДУБ-19,RUB,19,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/586/276_564_1/%D0%94%D1%83%D0%B1%20%D1%81%D0%B5%D0%B4%D0%BE%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%E2%84%962%20%D0%A0%D0%95%D0%A8%D0%95%D0%A2%D0%9A%D0%90%20%D0%A03.png,Остекленное полотно,Межкомнатные перегородки,Дуб седой
Перегородка №2,ПЕР-ОСТДУБ-20,ПЕР-ОСТДУБ-20,RUB,20,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/863/276_564_1/%D0%94%D1%83%D0%B1%20%D0%B0%D0%BD%D1%82%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%962%20%D1%80%D0%B5%D1%88%E2%84%963%D0%B0%20%D0%BA%D0%BE%D0%BF%D0%B8%D1%8F.png,Остекленное полотно,Межкомнатные перегородки,Дуб античный
Перегородка №2,ПЕР-ОСТВЕН-21,ПЕР-ОСТВЕН-21,RUB,21,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/496/276_564_1/%D0%92%D0%B5%D0%BD%D0%B3%D0%B5%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%962%20%D1%80%D0%B5%D1%88%20%E2%84%964%D0%B0%20%D0%BA%D0%BE%D0%BF%D0%B8%D1%8F.png,Остекленное полотно,Межкомнатные перегородки,Венге
Перегородка №2,ПЕР-ОСТЭМА-22,ПЕР-ОСТЭМА-22,RUB,22,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/811/276_564_1/%D0%AD%D0%BC%D0%B0%D0%BB%D1%8C%20%D0%B1%D0%B5%D0%BB%D0%B0%D1%8F%20%D0%9C%D0%94%D0%A4%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%BA%D0%B0%20%E2%84%962%20%D0%A04.png,Остекленное полотно,Межкомнатные перегородки,Эмаль белая
Перегородка №2,ПЕР-ОСТДУБ-23,ПЕР-ОСТДУБ-23,RUB,23,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/99e/276_564_1/%D0%94%D1%83%D0%B1%20%D1%81%D0%B5%D0%B4%D0%BE%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%E2%84%962%20%D0%A0%D0%95%D0%A8%D0%95%D0%A2%D0%9A%D0%90%20%D0%A04.png,Остекленное полотно,Межкомнатные перегородки,Дуб седой
Перегородка №2,ПЕР-ОСТДУБ-24,ПЕР-ОСТДУБ-24,RUB,24,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/0d1/276_564_1/%D0%94%D1%83%D0%B1%20%D0%B0%D0%BD%D1%82%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%962%20%D1%80%D0%B5%D1%88%E2%84%964%D0%B0%20%D0%BA%D0%BE%D0%BF%D0%B8%D1%8F.png,Остекленное полотно,Межкомнатные перегородки,Дуб античный
Перегородка №2,ПЕР-ОСТВЕН-25,ПЕР-ОСТВЕН-25,RUB,25,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/735/276_564_1/%D0%92%D0%B5%D0%BD%D0%B3%D0%B5%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%962%20%D1%81%D0%B5%D1%80%D0%B5%D0%B1%D1%80%D0%BE%20%D1%805.png,Остекленное полотно,Межкомнатные перегородки,Венге
Перегородка №2,ПЕР-ОСТЭМА-26,ПЕР-ОСТЭМА-26,RUB,26,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/f31/276_564_1/%D0%AD%D0%BC%D0%B0%D0%BB%D1%8C%20%D0%B1%D0%B5%D0%BB%D0%B0%D1%8F%20%D0%9C%D0%94%D0%A4%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%BA%D0%B0%20%E2%84%962%20%D0%A05.png,Остекленное полотно,Межкомнатные перегородки,Эмаль белая
Перегородка №2,ПЕР-ОСТДУБ-27,ПЕР-ОСТДУБ-27,RUB,27,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/071/276_564_1/%D0%94%D1%83%D0%B1%20%D1%81%D0%B5%D0%B4%D0%BE%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%E2%84%962%20%D1%80%D0%B5%D1%88%20%E2%84%965%D0%B0%20%D0%BA%D0%BE%D0%BF%D0%B8%D1%8F.png,Остекленное полотно,Межкомнатные перегородки,Дуб седой
Перегородка №2,ПЕР-ОСТДУБ-28,ПЕР-ОСТДУБ-28,RUB,28,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/f5f/276_564_1/%D0%94%D1%83%D0%B1%20%D0%B0%D0%BD%D1%82%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%962%20%D0%A1%D0%95%D0%A0%D0%95%D0%91%D0%A0%D0%9E%20%D0%A05.png,Остекленное полотно,Межкомнатные перегородки,Дуб античный
Перегородка №2,ПЕР-ОСТВЕН-29,ПЕР-ОСТВЕН-29,RUB,29,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/5e3/276_564_1/%D0%92%D0%B5%D0%BD%D0%B3%D0%B5%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%962%20%D1%81%D0%B5%D1%80%D0%B5%D0%B1%D1%80%D0%BE%20%D1%806.png,Остекленное полотно,Межкомнатные перегородки,Венге
Перегородка №2,ПЕР-ОСТЭМА-30,ПЕР-ОСТЭМА-30,RUB,30,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/3c2/276_564_1/%D0%AD%D0%BC%D0%B0%D0%BB%D1%8C%20%D0%B1%D0%B5%D0%BB%D0%B0%D1%8F%20%D0%9C%D0%94%D0%A4%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%BA%D0%B0%20%E2%84%962%20%D0%A06.png,Остекленное полотно,Межкомнатные перегородки,Эмаль белая
Перегородка №2,ПЕР-ОСТДУБ-31,ПЕР-ОСТДУБ-31,RUB,31,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/c05/276_564_1/%D0%94%D1%83%D0%B1%20%D1%81%D0%B5%D0%B4%D0%BE%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%E2%84%962%20%D1%80%D0%B5%D1%88%20%E2%84%966%D0%B0%20%D0%BA%D0%BE%D0%BF%D0%B8%D1%8F.png,Остекленное полотно,Межкомнатные перегородки,Дуб седой
Перегородка №2,ПЕР-ОСТДУБ-32,ПЕР-ОСТДУБ-32,RUB,32,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/154/276_564_1/%D0%94%D1%83%D0%B1%20%D0%B0%D0%BD%D1%82%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%962%20%D0%A1%D0%95%D0%A0%D0%95%D0%91%D0%A0%D0%9E%20%D0%A06.png,Остекленное полотно,Межкомнатные перегородки,Дуб античный
Перегородка №2,ПЕР-ОСТВЕН-33,ПЕР-ОСТВЕН-33,RUB,33,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/feb/276_564_1/%D0%92%D0%B5%D0%BD%D0%B3%D0%B5%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%962%20%D1%80%D0%B5%D1%88%20%E2%84%967%D0%B0%20%D0%BA%D0%BE%D0%BF%D0%B8%D1%8F.png,Остекленное полотно,Межкомнатные перегородки,Венге
Перегородка №2,ПЕР-ОСТЭМА-34,ПЕР-ОСТЭМА-34,RUB,34,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/f99/276_564_1/%D0%AD%D0%BC%D0%B0%D0%BB%D1%8C%20%D0%B1%D0%B5%D0%BB%D0%B0%D1%8F%20%D0%9C%D0%94%D0%A4%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%BA%D0%B0%20%E2%84%962%20%D0%A07.png,Остекленное полотно,Межкомнатные перегородки,Эмаль белая
Перегородка №2,ПЕР-ОСТДУБ-35,ПЕР-ОСТДУБ-35,RUB,35,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/3e6/276_564_1/%D0%94%D1%83%D0%B1%20%D1%81%D0%B5%D0%B4%D0%BE%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%E2%84%962%20%D0%A0%D0%95%D0%A8%D0%95%D0%A2%D0%9A%D0%90%20%D0%A07.png,Остекленное полотно,Межкомнатные перегородки,Дуб седой
Перегородка №2,ПЕР-ОСТДУБ-36,ПЕР-ОСТДУБ-36,RUB,36,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/2e0/276_564_1/%D0%94%D1%83%D0%B1%20%D0%B0%D0%BD%D1%82%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%962%20%D1%80%D0%B5%D1%88%E2%84%967%D0%B0%20%D0%BA%D0%BE%D0%BF%D0%B8%D1%8F.png,Остекленное полотно,Межкомнатные перегородки,Дуб античный
Перегородка №2,ПЕР-ОСТВЕН-37,ПЕР-ОСТВЕН-37,RUB,37,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/c1c/276_564_1/%D0%92%D0%B5%D0%BD%D0%B3%D0%B5%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%962%20%D1%81%D0%B5%D1%80%D0%B5%D0%B1%D1%80%D0%BE%20%D1%808.png,Остекленное полотно,Межкомнатные перегородки,Венге
Перегородка №2,ПЕР-ОСТЭМА-38,ПЕР-ОСТЭМА-38,RUB,38,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/ba1/276_564_1/%D0%AD%D0%BC%D0%B0%D0%BB%D1%8C%20%D0%B1%D0%B5%D0%BB%D0%B0%D1%8F%20%D0%9C%D0%94%D0%A4%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%BA%D0%B0%20%E2%84%962%20%D0%A08.png,Остекленное полотно,Межкомнатные перегородки,Эмаль белая
Перегородка №2,ПЕР-ОСТДУБ-39,ПЕР-ОСТДУБ-39,RUB,39,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/9f9/276_564_1/%D0%94%D1%83%D0%B1%20%D1%81%D0%B5%D0%B4%D0%BE%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%E2%84%962%20%D1%80%D0%B5%D1%88%20%E2%84%968%D0%B0%20%D0%BA%D0%BE%D0%BF%D0%B8%D1%8F.png,Остекленное полотно,Межкомнатные перегородки,Дуб седой
Перегородка №2,ПЕР-ОСТДУБ-40,ПЕР-ОСТДУБ-40,RUB,40,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/9ce/276_564_1/%D0%94%D1%83%D0%B1%20%D0%B0%D0%BD%D1%82%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%962%20%D0%A1%D0%95%D0%A0%D0%95%D0%91%D0%A0%D0%9E%20%D0%A08.png,Остекленное полотно,Межкомнатные перегородки,Дуб античный
Перегородка №3,ПЕР-ГЛУПАЛ-1,ПЕР-ГЛУПАЛ-1,RUB,1,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/348/276_564_1/%D0%9F%D0%B0%D0%BB%D0%B8%D1%81%D0%B0%D0%BD%D0%B4%D1%80%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%963.png,Глухое полотно,Межкомнатные перегородки,Палисандр
Перегородка №3,ПЕР-ГЛУВЕН-2,ПЕР-ГЛУВЕН-2,RUB,2,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/04c/276_564_1/%D0%92%D0%B5%D0%BD%D0%B3%D0%B5%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%963.png,Глухое полотно,Межкомнатные перегородки,Венге
Перегородка №3,ПЕР-ГЛУЭМА-3,ПЕР-ГЛУЭМА-3,RUB,3,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/5b6/276_564_1/%D0%AD%D0%BC%D0%B0%D0%BB%D1%8C%20%D0%B1%D0%B5%D0%BB%D0%B0%D1%8F%20%D0%9C%D0%94%D0%A4%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%BA%D0%B0%20%E2%84%963.png,Глухое полотно,Межкомнатные перегородки,Эмаль белая
Перегородка №3,ПЕР-ГЛУКАП-4,ПЕР-ГЛУКАП-4,RUB,4,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/c2f/276_564_1/%D0%9A%D0%B0%D0%BF%D1%83%D1%87%D0%B8%D0%BD%D0%BE%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%B4%D0%BA%D0%B0%E2%84%963.png,Глухое полотно,Межкомнатные перегородки,Капучино
Перегородка №3,ПЕР-ГЛУЭМА-5,ПЕР-ГЛУЭМА-5,RUB,5,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/104/276_564_1/%D1%8D%D0%BC%D0%B0%D0%BB%D1%8C%20%D1%87%D1%91%D1%80%D0%BD%D0%B0%D1%8F%20%D0%BF%D0%BE%20%D0%BC%D0%B4%D1%84%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%963%20%D0%93%D0%9B%D0%A3%D0%A5%20%D0%BA%D0%BE%D0%BF%D0%B8%D1%8F.png,Глухое полотно,Межкомнатные перегородки,Эмаль черная
Перегородка №3,ПЕР-ГЛУДУБ-6,ПЕР-ГЛУДУБ-6,RUB,6,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/21f/276_564_1/%D0%94%D1%83%D0%B1%20%D1%81%D0%B5%D0%B4%D0%BE%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%E2%84%963.png,Глухое полотно,Межкомнатные перегородки,Дуб седой
